campaign_id,platform,date,geo,device,campaign_type,ad_format,impressions,clicks,spend_usd,conversions
Q3_Receive_Brand_267,Google,2025-08-15,FR,desktop,video_views,shopping,15392,478,582.39,8
BlackFriday_Month_Video_215,Google,2025-08-15,US,desktop,conversions,social,65753,1019,3001.98,35
Q4_Per_Conversion_300,LinkedIn,2025-08-15,US,desktop,lead_generation,video,0,0,0.0,0
BlackFriday_Could_Retarget_217,LinkedIn,2025-08-15,FR,desktop,traffic,social,29954,283,1396.84,13
Q4_Your_App_255,LinkedIn,2025-08-15,US,mobile,conversions,display,20127,111,1145.81,6
Spring_Claim_Retarget_229,Google,2025-08-15,FR,mobile,app_installs,search,47224,849,1392.93,27
Q2_Mention_Retarget_259,Google,2025-08-15,GB,mobile,conversions,display,21611,143,327.28,6
BackToSchool_Collection_Video_178,TikTok,2025-08-15,DE,mobile,lead_generation,display,16685,127,110.51,1
BlackFriday_Win_Brand_235,Google,2025-08-15,NL,desktop,retargeting,search,17745,644,874.97,12
BlackFriday_Month_Video_215,Google,2025-08-15,BR,mobile,lead_generation,shopping,13032,220,196.93,4
BackToSchool_They_Lead_095,LinkedIn,2025-08-15,IN,desktop,video_views,search,14676,192,718.43,10
Q1_Break_App_175,Twitter,2025-08-15,BR,desktop,app_installs,remarketing,3486,31,24.39,0
Q1_Under_Video_141,Google,2025-08-15,FR,mobile,video_views,shopping,45201,575,789.43,17
Q3_Specific_App_202,Google,2025-08-15,US,mobile,brand_awareness,search,61744,0,286.68,0
Holiday_Attorney_Video_136,Facebook,2025-08-15,US,mobile,retargeting,video,58114,614,1247.05,12
Q2_Question_Lead_150,Facebook,2025-08-15,GB,mobile,app_installs,remarketing,23057,254,305.24,6
Holiday_Option_Retarget_157,Google,2025-08-15,GB,mobile,brand_awareness,social,53535,568,610.29,4
Q4_Thought_Conversion_224,LinkedIn,2025-08-15,NL,desktop,video_views,remarketing,6548,66,369.71,2
Q2_Sell_Video_284,Facebook,2025-08-15,JP,desktop,app_installs,social,40789,744,839.98,23
BlackFriday_Learn_Traffic_207,Google,2025-08-15,GB,desktop,app_installs,display,31723,0,52.33,0
Q2_Your_Video_269,Google,2025-08-15,MX,mobile,lead_generation,display,45690,277,266.95,7
Q3_Result_Conversion_105,TikTok,2025-08-15,US,desktop,retargeting,video,31522,664,997.04,13
BlackFriday_Win_Retarget_066,TikTok,2025-08-15,NL,mobile,lead_generation,remarketing,30675,232,231.94,2
Q3_Everything_Lead_059,TikTok,2025-08-15,BR,desktop,lead_generation,display,29579,343,169.18,8
BlackFriday_Hundred_Conversion_116,Facebook,2025-08-15,IN,mobile,lead_generation,display,7797,46,37.16,1
Winter_Seven_Brand_211,LinkedIn,2025-08-15,DE,desktop,brand_awareness,video,33150,499,2627.24,7
Q4_Down_Video_296,Twitter,2025-08-15,IT,tablet,traffic,social,8314,105,121.15,1
Spring_Four_Retarget_133,Facebook,2025-08-15,DE,desktop,video_views,social,39699,600,694.55,19
Summer_We_Conversion_291,Facebook,2025-08-15,IT,mobile,lead_generation,video,36745,595,734.49,9
Summer_Remain_Retarget_287,Google,2025-08-15,MX,mobile,lead_generation,social,40014,453,483.15,8
Spring_Individual_Traffic_147,Twitter,2025-08-15,US,desktop,video_views,remarketing,24407,180,446.92,4
Holiday_Value_Video_074,TikTok,2025-08-15,US,mobile,lead_generation,social,0,0,0.0,0
Q3_Policy_Brand_275,LinkedIn,2025-08-15,JP,desktop,retargeting,shopping,13281,0,39.6,0
Summer_Top_Video_087,Google,2025-08-15,US,mobile,brand_awareness,video,58135,689,1334.27,3
BackToSchool_Since_App_009,Google,2025-08-15,JP,mobile,app_installs,display,10676,53,69.81,0
BackToSchool_Forward_Traffic_143,Google,2025-08-15,DE,mobile,lead_generation,search,56230,1001,1457.1,29
Winter_Rate_Conversion_029,Google,2025-08-15,AU,mobile,brand_awareness,shopping,73898,828,808.72,6
Q2_Commercial_Conversion_097,Facebook,2025-08-15,IN,mobile,retargeting,display,19248,137,91.87,2
Winter_Chair_Traffic_008,Facebook,2025-08-15,GB,mobile,lead_generation,social,7727,76,82.77,1
Summer_Play_App_024,Google,2025-08-15,US,desktop,brand_awareness,shopping,24626,456,683.38,2
Winter_Enter_Brand_189,TikTok,2025-08-15,US,mobile,app_installs,display,11498,69,103.12,1
Winter_Reality_Retarget_145,LinkedIn,2025-08-15,US,desktop,traffic,search,16829,0,132.15,0
Spring_Brother_Video_002,Google,2025-08-15,AU,mobile,lead_generation,remarketing,19109,210,264.92,6
Summer_We_Conversion_291,LinkedIn,2025-08-15,IN,desktop,video_views,social,0,0,0.0,0
Holiday_Rest_Retarget_197,Facebook,2025-08-15,NL,desktop,brand_awareness,display,58725,501,469.43,2
Q1_Hospital_Traffic_098,Google,2025-08-15,AU,desktop,traffic,social,43717,755,1275.95,23
Winter_Save_Brand_043,LinkedIn,2025-08-15,US,mobile,video_views,remarketing,4385,24,184.96,1
Q3_Training_Traffic_075,Google,2025-08-15,JP,desktop,conversions,video,31888,672,1221.71,30
Winter_Enter_Brand_189,Facebook,2025-08-15,US,mobile,traffic,shopping,8546,122,208.12,2
Spring_Brother_Video_002,Google,2025-08-15,US,mobile,retargeting,social,30307,223,429.48,4
Holiday_Attorney_Video_136,Facebook,2025-08-15,FR,mobile,retargeting,video,36284,0,56.9,0
Q1_Movement_Retarget_218,Facebook,2025-08-15,JP,mobile,app_installs,social,31352,365,372.81,8
Q1_Discussion_Retarget_033,TikTok,2025-08-15,CA,desktop,app_installs,social,28757,378,388.34,4
Q3_Traditional_Retarget_191,TikTok,2025-08-15,DE,mobile,brand_awareness,remarketing,47625,493,317.43,2
Holiday_Finally_Brand_206,Google,2025-08-15,IN,mobile,retargeting,remarketing,15853,288,225.28,10
Holiday_List_Brand_034,Google,2025-08-15,US,desktop,lead_generation,shopping,14567,391,914.53,15
Holiday_Support_Brand_132,Google,2025-08-15,US,mobile,conversions,social,0,0,0.0,0
Spring_Turn_Brand_274,Twitter,2025-08-15,IT,mobile,traffic,video,13206,190,271.55,2
Summer_Early_Brand_022,Twitter,2025-08-15,IN,desktop,traffic,remarketing,1648,13,9.84,0
Q4_Woman_Retarget_244,TikTok,2025-08-15,FR,mobile,app_installs,remarketing,39767,324,371.58,5
Summer_Play_App_024,Google,2025-08-15,US,desktop,lead_generation,search,39267,0,224.98,0
Summer_Option_Video_026,Twitter,2025-08-15,ES,desktop,traffic,display,4099,44,67.25,1
Summer_Difference_Video_144,Facebook,2025-08-15,US,mobile,lead_generation,video,38508,710,1389.96,13
Winter_Shoulder_Conversion_112,Facebook,2025-08-15,US,mobile,video_views,social,32503,314,592.99,5
Holiday_Fire_Video_223,Google,2025-08-15,US,mobile,brand_awareness,shopping,79242,1244,1868.48,10
Q1_Under_Video_141,TikTok,2025-08-15,BR,mobile,retargeting,display,4605,26,12.83,0
Summer_Newspaper_Video_188,Facebook,2025-08-15,MX,desktop,conversions,display,30274,0,28.16,0
Summer_Performance_Lead_016,Google,2025-08-15,IT,desktop,traffic,remarketing,19550,391,486.22,14
Spring_Ago_Lead_003,TikTok,2025-08-15,CA,mobile,traffic,remarketing,19669,192,161.01,3
Q4_Prove_Traffic_109,Facebook,2025-08-15,CA,mobile,retargeting,video,7094,116,134.77,2
Holiday_Raise_Conversion_106,LinkedIn,2025-08-15,GB,desktop,brand_awareness,display,28416,169,744.47,1
Winter_Save_Brand_043,Facebook,2025-08-15,US,mobile,video_views,remarketing,29608,349,591.03,4
Q1_Notice_Traffic_279,Google,2025-08-15,MX,tablet,lead_generation,video,26024,350,368.89,8
Q3_Traditional_Video_174,Google,2025-08-15,FR,mobile,brand_awareness,shopping,43504,824,815.26,3
Q3_Face_Traffic_005,Google,2025-08-15,US,mobile,lead_generation,display,12076,78,148.56,2
Q4_Down_Video_296,Facebook,2025-08-15,US,desktop,app_installs,display,15652,191,361.58,5
Q1_Human_Retarget_067,Google,2025-08-15,US,desktop,conversions,display,38167,461,1289.59,16
Q1_Politics_Conversion_108,Facebook,2025-08-15,US,mobile,retargeting,social,41878,335,513.09,9
Winter_Who_Traffic_149,Google,2025-08-15,AU,mobile,brand_awareness,remarketing,27405,486,564.62,2
Q4_Example_Brand_102,Google,2025-08-15,US,mobile,retargeting,display,48330,313,760.6,5
Summer_Special_Brand_126,Facebook,2025-08-15,CA,mobile,retargeting,remarketing,0,0,0.0,0
Holiday_Value_Video_074,Google,2025-08-15,MX,mobile,conversions,social,38833,433,605.43,16
BackToSchool_Since_App_009,LinkedIn,2025-08-15,FR,mobile,app_installs,shopping,16878,61,415.01,2
Q2_Collection_Conversion_042,Facebook,2025-08-15,US,mobile,brand_awareness,shopping,14032,136,227.08,1
Q3_Receive_Brand_267,LinkedIn,2025-08-15,US,mobile,retargeting,video,27096,311,2778.15,8
Q1_Break_App_175,LinkedIn,2025-08-15,US,desktop,app_installs,search,38248,367,3783.36,11
Holiday_Participant_Video_077,TikTok,2025-08-15,ES,mobile,app_installs,social,11863,0,12.62,0
Holiday_Perform_Lead_035,LinkedIn,2025-08-15,CA,mobile,video_views,shopping,4179,23,157.28,1
Winter_Everyone_Traffic_159,Google,2025-08-15,DE,mobile,brand_awareness,video,36521,336,400.72,1
BackToSchool_Discuss_Lead_122,Facebook,2025-08-15,NL,desktop,video_views,search,38955,834,1106.31,22
Q2_Sell_Video_284,Google,2025-08-15,CA,mobile,app_installs,remarketing,57004,736,1034.55,19
Spring_May_Brand_268,Facebook,2025-08-15,CA,mobile,app_installs,video,6446,104,149.19,2
Holiday_Finally_Brand_206,Twitter,2025-08-15,SE,desktop,lead_generation,remarketing,20057,0,27.55,0
Q1_Unit_Conversion_246,Google,2025-08-15,BR,desktop,conversions,remarketing,27355,680,658.39,28
Q2_Against_Conversion_299,Google,2025-08-15,DE,desktop,traffic,remarketing,50068,1271,1641.37,51
Q1_Purpose_Conversion_225,Twitter,2025-08-15,US,mobile,app_installs,video,31198,443,880.33,8
Winter_Seven_Brand_211,Google,2025-08-15,IN,mobile,conversions,display,0,0,0.0,0
Holiday_Perform_Lead_035,Google,2025-08-15,US,mobile,brand_awareness,shopping,44364,718,1097.09,3
Winter_Development_App_277,Google,2025-08-15,US,tablet,brand_awareness,social,40435,548,950.83,5
Q2_Image_Traffic_184,TikTok,2025-08-15,IT,mobile,conversions,search,10464,130,187.56,3
Spring_Present_Video_073,Google,2025-08-15,AU,mobile,conversions,video,43009,613,1109.35,14
Winter_News_App_273,Twitter,2025-08-15,FR,mobile,traffic,remarketing,0,0,0.0,0
Winter_Rate_Conversion_029,Google,2025-08-15,US,desktop,lead_generation,search,10100,296,652.25,8
Q4_Woman_Retarget_244,Facebook,2025-08-15,IT,desktop,brand_awareness,video,0,0,0.0,0
Summer_Character_Conversion_152,Google,2025-08-15,JP,desktop,brand_awareness,remarketing,77553,1335,1740.05,12
BlackFriday_A_Retarget_238,Google,2025-08-15,US,mobile,retargeting,search,42974,1090,2074.85,26
Spring_Themselves_Lead_071,Google,2025-08-15,FR,mobile,brand_awareness,display,78984,613,790.54,5
Q3_Live_Retarget_293,LinkedIn,2025-08-15,BR,desktop,brand_awareness,social,0,0,0.0,0
Holiday_Not_Lead_064,LinkedIn,2025-08-15,JP,desktop,traffic,shopping,28019,226,1471.07,7
Spring_Executive_Conversion_135,Google,2025-08-15,US,desktop,retargeting,display,70592,518,1395.73,17
Q4_Great_Conversion_050,LinkedIn,2025-08-15,NL,mobile,app_installs,video,3900,43,278.68,1
Q3_Old_Traffic_069,Google,2025-08-15,US,desktop,brand_awareness,social,97865,1725,2536.35,15
Summer_Management_Conversion_187,Google,2025-08-15,US,tablet,lead_generation,video,23081,311,642.65,9
Q2_Brother_Retarget_243,Google,2025-08-15,CA,desktop,retargeting,social,14213,0,28.4,0
Q2_Husband_Traffic_053,LinkedIn,2025-08-15,CA,mobile,brand_awareness,social,0,0,0.0,0
Winter_Sure_Brand_041,Google,2025-08-15,CA,desktop,lead_generation,social,49017,759,1091.26,29
Spring_Maintain_Video_115,Google,2025-08-15,IN,desktop,brand_awareness,video,15962,235,169.2,2
Q2_Trial_App_089,Twitter,2025-08-15,BR,mobile,retargeting,display,13916,79,77.67,1
Spring_Turn_Brand_274,Facebook,2025-08-15,AU,desktop,video_views,shopping,36126,488,509.81,9
Spring_Drive_Retarget_083,Facebook,2025-08-15,US,desktop,retargeting,shopping,48414,917,1741.31,22
BackToSchool_Later_Conversion_162,Facebook,2025-08-15,US,mobile,video_views,social,10036,0,18.1,0
Winter_Everyone_Traffic_159,Facebook,2025-08-15,CA,mobile,brand_awareness,shopping,50017,499,556.47,3
Summer_Theory_Lead_247,TikTok,2025-08-15,BR,mobile,conversions,video,11839,161,129.36,3
Q1_Movement_Conversion_226,LinkedIn,2025-08-15,GB,mobile,traffic,search,23442,154,903.66,6
Spring_Middle_Brand_241,Twitter,2025-08-15,US,mobile,retargeting,remarketing,17438,118,275.91,1
Spring_White_Traffic_138,Facebook,2025-08-15,SE,tablet,app_installs,social,40779,414,435.14,10
Q1_High_Traffic_166,TikTok,2025-08-15,JP,mobile,traffic,search,33176,294,295.03,4
Summer_Animal_Retarget_061,Facebook,2025-08-15,US,mobile,lead_generation,social,41296,324,601.89,7
Spring_Ground_Video_298,Google,2025-08-15,GB,mobile,retargeting,display,58565,391,511.8,12
Spring_May_Brand_268,LinkedIn,2025-08-15,US,desktop,video_views,search,5570,63,569.03,3
Winter_On_App_190,Google,2025-08-15,AU,desktop,conversions,shopping,29124,757,1587.03,29
Winter_Response_App_180,Facebook,2025-08-15,SE,mobile,traffic,search,15941,133,146.39,3
Q2_Husband_Traffic_053,Google,2025-08-15,IN,desktop,traffic,display,8124,98,73.38,2
Q1_Skin_Video_160,Twitter,2025-08-15,US,desktop,lead_generation,video,20873,390,959.17,11
Winter_Surface_Brand_248,Facebook,2025-08-15,US,desktop,brand_awareness,shopping,38454,650,878.29,4
Summer_Remain_Retarget_287,Google,2025-08-15,US,mobile,app_installs,remarketing,57569,752,1753.39,20
Q3_Bar_Traffic_068,TikTok,2025-08-15,FR,mobile,lead_generation,display,31500,270,269.56,4
Q3_Training_Traffic_075,TikTok,2025-08-15,GB,mobile,lead_generation,search,32817,382,313.17,6
BlackFriday_Bed_Retarget_257,Google,2025-08-15,US,mobile,app_installs,social,70210,757,1484.41,14
Q1_Movement_Retarget_218,Google,2025-08-15,DE,desktop,brand_awareness,search,65978,1804,1767.7,18
Q1_Car_Lead_265,TikTok,2025-08-15,US,mobile,conversions,search,5845,57,112.06,1
Spring_Yes_Retarget_139,Facebook,2025-08-15,DE,desktop,retargeting,display,7369,88,117.34,1
BackToSchool_Forward_Traffic_143,Facebook,2025-08-15,FR,mobile,retargeting,video,9677,120,152.41,2
Q1_Available_Lead_080,Twitter,2025-08-15,US,mobile,conversions,search,10594,83,233.63,1
BackToSchool_Collection_Video_178,Facebook,2025-08-15,BR,mobile,video_views,remarketing,5817,64,49.24,1
Q1_Her_App_055,Google,2025-08-15,US,mobile,brand_awareness,display,109076,838,1699.88,3
Q1_Dinner_Traffic_048,Google,2025-08-15,BR,mobile,retargeting,display,11350,91,74.22,3
Q1_Better_App_020,Facebook,2025-08-15,US,tablet,retargeting,search,21254,316,646.33,5
Summer_Knowledge_Traffic_017,TikTok,2025-08-15,BR,desktop,retargeting,social,15306,0,12.48,0
Q1_Evidence_Brand_272,Google,2025-08-15,GB,desktop,traffic,display,20348,0,28.19,0
BackToSchool_Collection_Video_178,Google,2025-08-15,NL,tablet,brand_awareness,display,34631,338,364.49,2
Q4_Congress_Retarget_110,Google,2025-08-15,CA,mobile,video_views,search,57031,1458,2076.14,23
Holiday_Arrive_App_128,Facebook,2025-08-15,GB,desktop,video_views,video,18313,387,500.28,9
Q1_Unit_Conversion_246,Google,2025-08-15,US,mobile,traffic,search,61796,1559,3371.13,43
BlackFriday_Inside_Video_286,TikTok,2025-08-15,GB,mobile,retargeting,display,19474,183,199.39,2
Q3_Begin_Lead_015,TikTok,2025-08-15,BR,mobile,brand_awareness,shopping,8741,147,74.72,0
Q4_Nothing_Retarget_158,Facebook,2025-08-15,BR,mobile,conversions,remarketing,19870,217,213.53,5
Summer_Management_Conversion_187,Facebook,2025-08-15,IN,desktop,lead_generation,social,30187,481,350.77,9
BackToSchool_They_Lead_095,Google,2025-08-15,BR,mobile,video_views,shopping,9133,0,8.84,0
Holiday_Almost_Traffic_131,TikTok,2025-08-15,ES,mobile,traffic,social,29597,430,487.56,5
Q3_According_Conversion_039,Google,2025-08-15,IT,mobile,app_installs,shopping,52900,637,780.04,18
BackToSchool_They_Lead_095,LinkedIn,2025-08-15,BR,mobile,app_installs,shopping,9097,56,204.44,1
Q2_Image_Traffic_184,TikTok,2025-08-15,MX,mobile,lead_generation,shopping,15901,175,94.4,1
Q3_Activity_Traffic_193,Twitter,2025-08-15,NL,mobile,conversions,search,0,0,0.0,0
Spring_Drive_Retarget_083,Facebook,2025-08-15,US,mobile,video_views,shopping,24234,0,57.37,0
Spring_Decide_Brand_027,Facebook,2025-08-15,IN,tablet,traffic,remarketing,7679,113,86.6,2
Spring_Ago_Lead_003,Google,2025-08-15,NL,mobile,brand_awareness,search,36048,581,615.1,4
BackToSchool_Discuss_Lead_122,Google,2025-08-15,JP,mobile,video_views,remarketing,35112,520,727.19,9
BlackFriday_Site_Video_004,Google,2025-08-15,US,mobile,lead_generation,remarketing,56485,618,1481.07,11
Q1_Someone_Brand_172,Google,2025-08-15,BR,mobile,lead_generation,search,34822,607,563.72,11
BackToSchool_They_Lead_095,Facebook,2025-08-15,CA,mobile,traffic,shopping,44473,432,469.99,7
BlackFriday_Inside_Video_286,Google,2025-08-15,ES,mobile,conversions,search,47663,668,1221.38,32
Q2_Our_Traffic_254,Google,2025-08-15,DE,tablet,app_installs,remarketing,22886,312,514.38,8
Q1_Car_Lead_265,Google,2025-08-15,GB,desktop,retargeting,remarketing,34316,863,1271.47,35
Q4_True_Conversion_038,LinkedIn,2025-08-15,US,mobile,app_installs,remarketing,30520,191,1549.92,9
Q4_Write_App_104,TikTok,2025-08-15,US,mobile,lead_generation,shopping,42602,772,1017.26,9
Holiday_Sound_Lead_231,LinkedIn,2025-08-15,CA,mobile,lead_generation,search,23337,231,1081.94,9
Q1_Evidence_Brand_272,Facebook,2025-08-15,AU,desktop,app_installs,search,7986,131,175.84,3
Holiday_Arrive_App_128,Google,2025-08-15,US,mobile,lead_generation,remarketing,55671,842,1706.37,27
BlackFriday_Win_Retarget_066,LinkedIn,2025-08-15,JP,tablet,retargeting,remarketing,20296,142,805.37,3
Spring_Answer_Retarget_081,Facebook,2025-08-15,MX,mobile,brand_awareness,video,10403,134,67.89,0
Q2_Notice_Brand_233,Facebook,2025-08-15,MX,mobile,conversions,shopping,3769,0,3.65,0
Summer_Offer_Traffic_031,Google,2025-08-15,US,mobile,traffic,remarketing,67713,1051,1919.19,24
Q3_Traditional_Retarget_191,LinkedIn,2025-08-15,JP,desktop,lead_generation,shopping,12164,96,662.53,3
Q3_Result_Conversion_105,Facebook,2025-08-15,US,mobile,lead_generation,social,0,0,0.0,0
Q3_After_Conversion_242,Google,2025-08-15,US,mobile,brand_awareness,social,93574,776,1117.51,8
BlackFriday_Development_Video_137,Google,2025-08-15,CA,mobile,lead_generation,social,0,0,0.0,0
BackToSchool_Forward_Traffic_143,Facebook,2025-08-15,ES,mobile,retargeting,video,15246,169,242.65,2
Q3_Show_Conversion_281,Twitter,2025-08-15,US,mobile,brand_awareness,shopping,6045,45,66.9,0
Q3_Road_Retarget_282,TikTok,2025-08-15,US,mobile,traffic,shopping,47438,833,1429.4,13
Q4_Example_Brand_102,Facebook,2025-08-15,US,mobile,app_installs,social,32766,229,359.87,4
Summer_Reveal_Lead_123,Google,2025-08-15,JP,tablet,traffic,search,18461,397,615.74,7
Q2_Space_Conversion_264,LinkedIn,2025-08-15,IN,mobile,lead_generation,search,20494,124,364.31,5
Holiday_Grow_Brand_045,Twitter,2025-08-15,ES,desktop,video_views,display,24095,239,291.14,3
Holiday_Not_Lead_064,LinkedIn,2025-08-15,US,desktop,app_installs,remarketing,32866,376,3749.46,11
Winter_Save_Brand_043,Google,2025-08-15,IN,mobile,app_installs,video,25255,221,236.88,5
Q2_Question_Lead_150,Google,2025-08-15,US,mobile,conversions,search,24462,544,1832.23,21
Q3_Specific_App_202,Google,2025-08-15,GB,desktop,app_installs,social,40772,723,1124.23,17
Spring_Husband_Traffic_091,Google,2025-08-15,US,mobile,video_views,search,54864,1027,2268.35,35
BlackFriday_Sit_Brand_012,Google,2025-08-15,AU,desktop,video_views,video,10305,233,383.57,9
Spring_Science_Video_103,TikTok,2025-08-15,DE,mobile,conversions,search,18324,183,191.95,4
Q2_Election_Retarget_113,Google,2025-08-15,IN,desktop,app_installs,remarketing,31399,535,491.45,10
Q3_After_Conversion_242,LinkedIn,2025-08-15,GB,desktop,traffic,display,7334,56,376.83,1
Q1_Car_Lead_265,LinkedIn,2025-08-15,GB,desktop,conversions,shopping,22327,161,1132.83,10
Q3_Agreement_Traffic_025,Google,2025-08-15,IN,desktop,retargeting,remarketing,41104,883,845.63,30
Q3_Show_Conversion_281,Google,2025-08-15,CA,desktop,video_views,video,34914,802,1421.21,17
BlackFriday_Camera_Conversion_294,Facebook,2025-08-15,IT,mobile,app_installs,social,30155,262,343.95,6
Q4_Congress_Retarget_110,Google,2025-08-15,NL,desktop,video_views,search,39530,959,1600.69,28
BlackFriday_Month_Video_215,Google,2025-08-15,US,desktop,conversions,shopping,48170,881,2777.36,48
Q2_Our_Traffic_254,Facebook,2025-08-15,JP,mobile,conversions,video,7966,87,112.56,3
BlackFriday_Often_Video_270,Google,2025-08-15,MX,mobile,traffic,display,24498,137,136.76,4
Spring_While_Conversion_219,Facebook,2025-08-15,FR,mobile,lead_generation,remarketing,43891,516,649.4,10
Q1_End_Traffic_295,Facebook,2025-08-15,FR,desktop,video_views,search,27947,0,88.63,0
Q3_Live_Retarget_293,Google,2025-08-15,IN,mobile,lead_generation,social,29279,0,30.37,0
Q2_Commercial_Conversion_097,Google,2025-08-15,US,mobile,traffic,remarketing,31715,563,1454.7,11
Spring_Discuss_Lead_167,LinkedIn,2025-08-15,MX,desktop,app_installs,social,15666,134,385.28,4
Summer_Knowledge_Traffic_017,Google,2025-08-15,US,mobile,conversions,display,16476,78,257.86,2
Spring_Drive_Retarget_083,Facebook,2025-08-15,GB,mobile,app_installs,social,10767,123,144.78,2
Q2_Sell_Video_284,Facebook,2025-08-15,US,desktop,retargeting,shopping,15765,351,566.78,5
Q3_Specific_App_202,LinkedIn,2025-08-15,US,mobile,conversions,shopping,3719,13,128.51,0
Q3_Yes_Video_192,Google,2025-08-15,GB,mobile,video_views,remarketing,0,0,0.0,0
Spring_Individual_Traffic_147,Google,2025-08-15,US,desktop,retargeting,social,51736,526,1013.12,16
Spring_Maintain_Video_115,Google,2025-08-15,US,mobile,brand_awareness,shopping,31033,372,537.56,2
Spring_Nice_Traffic_236,Google,2025-08-15,US,desktop,retargeting,search,16328,383,1025.49,9
BackToSchool_Size_App_156,Google,2025-08-15,US,mobile,retargeting,social,26401,232,497.3,4
Q1_Evidence_Brand_272,Google,2025-08-15,DE,tablet,lead_generation,video,0,0,0.0,0
Spring_Executive_Conversion_135,Google,2025-08-15,IN,mobile,video_views,remarketing,12166,202,206.43,3
Summer_Song_Brand_040,Google,2025-08-15,DE,desktop,retargeting,display,39066,384,684.65,12
Q3_Money_Lead_146,Google,2025-08-15,US,mobile,app_installs,remarketing,44164,796,2027.34,12
Q1_Best_Video_052,TikTok,2025-08-15,FR,mobile,traffic,display,35632,340,392.41,6
Q2_Image_Traffic_184,Google,2025-08-15,US,mobile,lead_generation,social,29314,256,633.79,4
Holiday_Sound_Lead_231,Facebook,2025-08-15,BR,mobile,app_installs,video,34289,510,345.23,8
Summer_Table_Lead_037,Google,2025-08-15,US,desktop,retargeting,search,0,0,0.0,0
Q1_Human_Retarget_067,Facebook,2025-08-15,US,desktop,app_installs,display,33157,373,723.26,10
BlackFriday_Mr_Brand_169,LinkedIn,2025-08-15,AU,desktop,video_views,social,23570,261,1504.02,13
Q3_Yes_Video_192,Google,2025-08-15,AU,mobile,retargeting,social,50352,458,616.65,7
Holiday_Rest_Retarget_197,TikTok,2025-08-15,GB,mobile,brand_awareness,search,19880,270,176.74,0
Q1_Game_Video_240,TikTok,2025-08-15,MX,mobile,lead_generation,display,15695,148,78.76,1
Summer_Character_Conversion_152,Facebook,2025-08-15,US,desktop,video_views,shopping,50380,780,1302.72,15
Q4_Prove_Traffic_109,Google,2025-08-15,ES,mobile,traffic,remarketing,45923,0,69.49,0
Winter_Rate_Brand_288,Google,2025-08-15,JP,mobile,app_installs,social,8942,89,151.7,1
Winter_Dog_Conversion_007,Google,2025-08-15,US,mobile,conversions,video,37927,564,1486.95,23
Q2_Election_Retarget_113,LinkedIn,2025-08-15,FR,mobile,app_installs,search,6603,65,422.77,3
Holiday_Finally_Brand_206,Google,2025-08-15,SE,mobile,app_installs,social,52846,0,62.89,0
Holiday_Finally_Brand_206,TikTok,2025-08-15,US,mobile,retargeting,social,49908,583,990.55,8
Q1_Clearly_Video_047,TikTok,2025-08-15,AU,mobile,retargeting,shopping,4692,86,84.3,1
Q3_None_Lead_111,Facebook,2025-08-15,US,mobile,retargeting,shopping,0,0,0.0,0
Q4_Soon_Traffic_262,TikTok,2025-08-15,US,mobile,brand_awareness,shopping,30447,404,423.06,1
Q4_Prove_Video_094,TikTok,2025-08-15,BR,mobile,app_installs,social,24391,205,131.79,3
Spring_Themselves_Lead_071,Facebook,2025-08-15,US,mobile,traffic,shopping,27700,385,692.95,8
Summer_Knowledge_Traffic_017,Facebook,2025-08-15,US,mobile,retargeting,shopping,30212,369,574.91,9
Holiday_Attorney_Video_136,TikTok,2025-08-15,US,mobile,app_installs,social,48838,717,1141.12,12
BlackFriday_Could_Retarget_217,Google,2025-08-15,IN,mobile,lead_generation,search,30081,770,669.2,11
Holiday_Arrive_App_128,Google,2025-08-15,US,mobile,lead_generation,shopping,43746,771,1710.34,15
Summer_Newspaper_Video_188,TikTok,2025-08-15,US,mobile,video_views,search,11378,154,219.38,1
Q3_Live_Retarget_293,Google,2025-08-15,US,mobile,conversions,social,0,0,0.0,0
Summer_Character_Conversion_152,LinkedIn,2025-08-15,BR,desktop,traffic,video,8480,118,485.72,3
Spring_Four_Retarget_133,Google,2025-08-15,AU,mobile,conversions,remarketing,44442,505,1058.39,16
Winter_Food_Conversion_249,Google,2025-08-15,IT,mobile,app_installs,search,9597,213,314.21,4
Q3_Begin_Lead_015,Google,2025-08-15,US,mobile,conversions,social,31064,366,887.86,14
Q1_Nation_Retarget_292,Google,2025-08-15,FR,mobile,retargeting,shopping,48578,995,1369.11,31
Winter_Stand_Lead_127,TikTok,2025-08-15,DE,tablet,brand_awareness,social,39426,662,614.45,3
Spring_Husband_Traffic_091,Facebook,2025-08-15,BR,mobile,retargeting,shopping,15495,221,185.04,3
BackToSchool_Size_App_156,Google,2025-08-15,AU,mobile,conversions,shopping,41902,490,991.39,12
Winter_Wait_Brand_013,Google,2025-08-15,IT,mobile,lead_generation,shopping,50701,751,1032.15,16
Q2_Trial_App_089,Google,2025-08-15,ES,mobile,video_views,search,56809,1085,1305.06,28
Q2_Commercial_Conversion_097,Google,2025-08-15,US,tablet,app_installs,shopping,17549,304,801.36,8
Q1_Rise_Video_120,Facebook,2025-08-15,US,desktop,traffic,video,19577,490,1030.99,12
BackToSchool_Discuss_Lead_122,Twitter,2025-08-15,US,mobile,conversions,video,4559,53,150.82,1
BlackFriday_Structure_Lead_179,Facebook,2025-08-15,JP,desktop,retargeting,social,10517,123,137.65,2
