campaign_id,platform,date,geo,device,campaign_type,ad_format,impressions,clicks,spend_usd,conversions
Q3_Dark_Video_078,TikTok,2025-08-16,MX,mobile,video_views,shopping,9705,172,89.06,2
Winter_Type_Lead_212,Google,2025-08-16,CA,mobile,retargeting,search,13287,295,410.76,5
Q4_Site_Video_004,Google,2025-08-16,US,mobile,app_installs,search,33950,600,1324.78,9
BlackFriday_Fire_Lead_223,Google,2025-08-16,JP,mobile,lead_generation,remarketing,50461,574,929.18,11
Summer_Win_Retarget_066,TikTok,2025-08-16,US,mobile,brand_awareness,shopping,49238,630,805.24,1
BackToSchool_White_Traffic_138,Google,2025-08-16,IT,mobile,lead_generation,video,48070,0,95.01,0
Summer_Truth_Lead_221,TikTok,2025-08-16,IT,mobile,app_installs,video,14720,253,283.03,5
BackToSchool_Almost_Lead_131,Facebook,2025-08-16,US,mobile,conversions,video,52500,0,196.13,0
BlackFriday_Science_Retarget_103,Google,2025-08-16,IN,mobile,brand_awareness,social,19088,235,199.66,1
BackToSchool_Dog_Video_007,Facebook,2025-08-16,BR,mobile,lead_generation,shopping,6253,71,57.36,0
Spring_Career_Brand_266,Facebook,2025-08-16,US,desktop,retargeting,search,7550,170,263.22,3
BlackFriday_Color_Conversion_232,Google,2025-08-16,US,desktop,conversions,display,18822,197,640.99,7
Holiday_Not_Retarget_064,Facebook,2025-08-16,BR,desktop,traffic,remarketing,30617,625,491.78,16
Winter_Down_Conversion_296,Google,2025-08-16,FR,mobile,brand_awareness,remarketing,76116,0,136.28,0
Holiday_Character_Retarget_152,Facebook,2025-08-16,US,desktop,conversions,shopping,12671,244,463.64,7
Q4_Save_Traffic_043,Google,2025-08-16,MX,mobile,traffic,video,17821,0,16.21,0
BackToSchool_Offer_Lead_031,Google,2025-08-16,US,mobile,brand_awareness,shopping,78409,1558,2740.06,10
Summer_Chair_App_154,Facebook,2025-08-16,GB,mobile,video_views,video,27920,514,630.48,9
Winter_Base_Retarget_086,Google,2025-08-16,US,mobile,lead_generation,social,0,0,0.0,0
Holiday_Response_Brand_180,Facebook,2025-08-16,AU,tablet,video_views,social,7051,100,121.79,1
Q4_All_Conversion_019,Google,2025-08-16,BR,desktop,conversions,remarketing,18389,409,392.76,12
BackToSchool_Reveal_Video_123,Google,2025-08-16,DE,mobile,video_views,social,13432,0,12.31,0
BackToSchool_Kind_Video_032,TikTok,2025-08-16,US,mobile,brand_awareness,display,34472,216,278.8,1
Q2_Institution_Conversion_134,Google,2025-08-16,JP,mobile,lead_generation,social,55821,669,1069.86,11
Holiday_Election_Lead_113,Facebook,2025-08-16,SE,mobile,video_views,display,41153,208,215.03,5
Q3_Write_Conversion_104,LinkedIn,2025-08-16,US,desktop,conversions,display,14704,0,87.78,0
Q4_Shoulder_Retarget_112,Facebook,2025-08-16,AU,desktop,retargeting,remarketing,29153,470,590.41,12
Q3_Congress_Conversion_110,Google,2025-08-16,CA,mobile,video_views,remarketing,46105,829,1174.81,14
Winter_Learn_Conversion_207,Google,2025-08-16,GB,mobile,lead_generation,social,49254,613,1088.32,19
Summer_Road_App_282,Google,2025-08-16,IT,tablet,app_installs,social,19947,307,433.32,9
Q2_Blue_Video_051,Facebook,2025-08-16,US,desktop,conversions,social,18909,256,498.89,7
BackToSchool_Middle_Video_241,Facebook,2025-08-16,US,desktop,retargeting,video,49234,840,1531.57,17
Q2_Require_Traffic_011,Twitter,2025-08-16,US,mobile,brand_awareness,social,36435,0,49.81,0
Q3_Discuss_App_167,Google,2025-08-16,MX,mobile,traffic,shopping,28179,347,267.39,9
BackToSchool_Surface_Conversion_060,Facebook,2025-08-16,US,mobile,app_installs,remarketing,54883,0,98.0,0
Q2_High_Lead_076,Google,2025-08-16,IN,tablet,traffic,display,47614,273,253.67,4
Holiday_Hour_Video_230,LinkedIn,2025-08-16,DE,mobile,retargeting,social,19849,152,764.24,6
Q3_Our_Brand_254,LinkedIn,2025-08-16,US,mobile,app_installs,video,16612,116,894.34,4
BackToSchool_Image_Lead_184,Google,2025-08-16,BR,desktop,traffic,shopping,44846,815,782.21,31
BlackFriday_Rise_Retarget_120,Google,2025-08-16,IT,mobile,video_views,display,11184,62,75.48,1
Q2_Result_App_105,Facebook,2025-08-16,AU,desktop,traffic,search,15519,347,367.22,8
Q4_Prove_Retarget_109,TikTok,2025-08-16,US,tablet,traffic,display,48800,492,686.25,5
Q2_Option_Lead_026,Google,2025-08-16,US,desktop,app_installs,display,24921,189,373.21,7
BlackFriday_Almost_Lead_018,Facebook,2025-08-16,MX,mobile,lead_generation,remarketing,28859,349,276.64,6
Spring_Live_Lead_293,Twitter,2025-08-16,CA,mobile,video_views,display,24392,123,167.11,1
Q3_Mr_Retarget_169,LinkedIn,2025-08-16,MX,desktop,video_views,display,21710,113,426.63,6
Q2_Early_Conversion_088,Google,2025-08-16,FR,mobile,app_installs,remarketing,36156,572,735.19,14
BackToSchool_His_Retarget_096,Google,2025-08-16,JP,mobile,brand_awareness,display,62702,326,454.32,2
Q1_Raise_Retarget_106,Google,2025-08-16,US,mobile,traffic,display,76809,639,1476.17,12
Holiday_News_Video_273,LinkedIn,2025-08-16,DE,mobile,conversions,social,5516,32,207.56,1
Spring_Maintain_App_115,LinkedIn,2025-08-16,US,mobile,conversions,shopping,0,0,0.0,0
Q1_Decide_Retarget_027,LinkedIn,2025-08-16,US,mobile,conversions,display,0,0,0.0,0
Holiday_They_Video_095,Twitter,2025-08-16,JP,desktop,brand_awareness,remarketing,32451,226,284.85,1
Q1_Brother_App_243,Facebook,2025-08-16,US,mobile,conversions,shopping,22586,366,767.39,12
Holiday_Sound_Traffic_216,LinkedIn,2025-08-16,GB,desktop,brand_awareness,search,35256,0,147.18,0
Holiday_Performance_Conversion_016,Facebook,2025-08-16,GB,desktop,traffic,display,8767,0,9.25,0
Summer_Surface_App_248,Google,2025-08-16,US,tablet,lead_generation,remarketing,36564,749,1742.37,17
Q2_We_Video_291,Google,2025-08-16,BR,mobile,lead_generation,display,42870,235,186.56,7
Winter_Serve_App_213,TikTok,2025-08-16,US,mobile,lead_generation,social,24148,305,430.13,6
Q3_Wish_Lead_118,Google,2025-08-16,BR,desktop,retargeting,shopping,35819,703,673.3,29
BlackFriday_Our_Traffic_140,Google,2025-08-16,US,tablet,conversions,search,14646,400,1296.72,9
Q1_Brother_Video_002,Facebook,2025-08-16,US,mobile,lead_generation,remarketing,26827,249,505.01,6
BlackFriday_Hear_Brand_099,TikTok,2025-08-16,CA,mobile,retargeting,search,15714,169,175.85,1
Holiday_Value_App_074,LinkedIn,2025-08-16,US,mobile,lead_generation,display,22465,134,1006.94,6
Q2_Require_Traffic_011,Google,2025-08-16,US,mobile,app_installs,search,54518,1200,2886.72,28
Spring_Yes_Conversion_139,Google,2025-08-16,US,mobile,app_installs,remarketing,70294,1017,2667.63,27
BackToSchool_Prove_Conversion_094,Google,2025-08-16,BR,desktop,retargeting,remarketing,8939,226,187.49,6
Summer_Surface_App_248,Facebook,2025-08-16,FR,desktop,app_installs,video,11272,203,256.44,3
Winter_Inside_Conversion_286,Google,2025-08-16,JP,desktop,brand_awareness,social,34154,593,792.82,5
Summer_Pattern_Retarget_161,Google,2025-08-16,DE,desktop,lead_generation,social,54329,929,1540.13,37
BlackFriday_Knowledge_Brand_044,LinkedIn,2025-08-16,AU,mobile,retargeting,display,20360,85,530.67,2
Q1_Knowledge_Conversion_017,TikTok,2025-08-16,US,mobile,lead_generation,search,35599,443,727.75,5
Winter_Certainly_Video_168,Google,2025-08-16,IT,desktop,video_views,search,17524,460,800.65,18
BlackFriday_Bed_App_257,Facebook,2025-08-16,US,mobile,lead_generation,video,0,0,0.0,0
Q4_Pick_Brand_186,LinkedIn,2025-08-16,BR,mobile,retargeting,display,19787,102,357.98,2
Holiday_Forget_App_285,LinkedIn,2025-08-16,CA,mobile,traffic,shopping,7687,34,211.21,1
BlackFriday_Attack_Lead_183,Google,2025-08-16,US,mobile,brand_awareness,display,13232,60,126.03,0
Q3_On_Retarget_190,Facebook,2025-08-16,FR,mobile,app_installs,remarketing,22467,224,255.59,3
BlackFriday_Color_Conversion_232,TikTok,2025-08-16,US,mobile,retargeting,video,33635,545,946.5,9
Spring_Theory_Lead_247,TikTok,2025-08-16,IN,mobile,retargeting,social,13623,117,59.34,1
Q3_On_Retarget_190,Google,2025-08-16,US,mobile,traffic,search,25653,469,854.66,7
Q4_Sell_Brand_284,Google,2025-08-16,DE,desktop,brand_awareness,search,30385,946,1358.02,8
Winter_Bill_Lead_054,Google,2025-08-16,BR,mobile,brand_awareness,video,47550,708,607.47,4
BlackFriday_Benefit_Video_171,Google,2025-08-16,US,mobile,traffic,display,33599,155,352.65,5
Q4_Available_Traffic_080,Facebook,2025-08-16,US,mobile,conversions,shopping,44720,510,1228.09,12
Spring_Her_Brand_055,Google,2025-08-16,JP,mobile,lead_generation,display,21521,108,175.24,2
Q2_Sound_Traffic_231,TikTok,2025-08-16,BR,mobile,video_views,remarketing,26882,276,163.26,5
Holiday_Support_Conversion_132,Google,2025-08-16,IN,mobile,conversions,search,0,0,0.0,0
Summer_Rate_Conversion_288,TikTok,2025-08-16,US,mobile,brand_awareness,social,45549,484,488.56,2
BackToSchool_Notice_Conversion_233,TikTok,2025-08-16,US,mobile,traffic,social,27540,260,334.91,3
BlackFriday_Serious_Retarget_142,Google,2025-08-16,US,mobile,retargeting,display,45498,312,709.29,7
Spring_Policy_Conversion_275,Google,2025-08-16,US,mobile,app_installs,search,33070,500,1154.17,7
BackToSchool_Dog_Video_007,Google,2025-08-16,BR,mobile,conversions,social,24490,191,248.62,8
BlackFriday_Effect_Video_252,Facebook,2025-08-16,CA,mobile,video_views,video,36539,464,598.69,10
Spring_Table_Lead_037,Google,2025-08-16,US,mobile,brand_awareness,remarketing,54255,644,1301.91,4
Spring_Everyone_Retarget_159,Twitter,2025-08-16,FR,mobile,retargeting,display,13981,73,102.44,1
Q2_Participant_Conversion_077,LinkedIn,2025-08-16,US,mobile,lead_generation,video,18008,192,1669.97,4
Summer_Win_Retarget_066,TikTok,2025-08-16,US,mobile,retargeting,video,17145,0,50.55,0
BackToSchool_Discuss_App_122,Google,2025-08-16,US,mobile,retargeting,remarketing,76327,1290,2371.02,31
BackToSchool_Offer_Lead_031,TikTok,2025-08-16,ES,mobile,conversions,display,35333,247,289.06,6
BlackFriday_Collection_App_178,LinkedIn,2025-08-16,US,mobile,app_installs,social,36483,188,1443.03,7
BackToSchool_Reveal_Video_123,Facebook,2025-08-16,JP,mobile,app_installs,video,27471,308,317.91,7
Spring_Put_Brand_203,Facebook,2025-08-16,IN,mobile,traffic,remarketing,25426,280,232.14,5
Q3_Fall_App_046,TikTok,2025-08-16,GB,mobile,app_installs,display,9255,88,98.78,1
Winter_High_Retarget_166,Google,2025-08-16,US,tablet,lead_generation,display,75468,727,1833.78,15
BackToSchool_Almost_Lead_131,LinkedIn,2025-08-16,DE,desktop,app_installs,social,26925,334,2036.15,11
Q4_Forward_Lead_143,Google,2025-08-16,ES,mobile,video_views,social,31600,358,470.47,6
Q2_Great_Brand_050,TikTok,2025-08-16,FR,mobile,lead_generation,video,11234,228,267.37,3
Q2_Expect_Retarget_117,Google,2025-08-16,US,mobile,traffic,remarketing,66752,737,1558.48,24
Summer_Building_Conversion_196,Facebook,2025-08-16,JP,desktop,app_installs,search,37695,817,1083.47,25
Q4_Site_Video_004,Google,2025-08-16,JP,desktop,retargeting,display,48581,485,666.7,16
Q4_Show_Retarget_281,TikTok,2025-08-16,IT,mobile,traffic,video,10122,196,225.0,1
BlackFriday_Fire_Lead_223,TikTok,2025-08-16,CA,mobile,brand_awareness,search,4321,38,27.71,0
Q2_We_Video_291,LinkedIn,2025-08-16,US,desktop,app_installs,display,11478,77,573.79,4
Holiday_Face_Traffic_005,Google,2025-08-16,ES,desktop,retargeting,display,59154,403,714.75,11
Q2_Capital_Lead_065,Google,2025-08-16,GB,tablet,retargeting,video,57878,884,1141.98,25
Winter_Company_Brand_271,LinkedIn,2025-08-16,BR,mobile,conversions,remarketing,20241,0,41.28,0
Q3_Wait_Traffic_013,Facebook,2025-08-16,BR,desktop,lead_generation,shopping,23735,371,260.5,7
Q3_Chair_App_008,Facebook,2025-08-16,SE,mobile,video_views,search,39551,340,361.91,4
Spring_Throw_Lead_056,Google,2025-08-16,BR,mobile,conversions,shopping,35611,591,795.48,27
Q3_Camera_Traffic_294,LinkedIn,2025-08-16,IN,mobile,traffic,remarketing,6586,35,132.06,1
BackToSchool_Reveal_Video_123,Twitter,2025-08-16,US,mobile,brand_awareness,search,15936,181,358.19,1
Q2_Answer_Traffic_081,LinkedIn,2025-08-16,AU,mobile,video_views,video,17203,136,837.38,3
Summer_Grow_Lead_204,Google,2025-08-16,US,mobile,retargeting,display,60561,324,849.22,5
Q3_Threat_Retarget_125,LinkedIn,2025-08-16,US,mobile,video_views,display,13221,52,415.02,1
Winter_Term_Video_130,LinkedIn,2025-08-16,US,desktop,retargeting,shopping,12642,99,982.88,3
BackToSchool_Politics_App_108,Google,2025-08-16,CA,desktop,brand_awareness,social,79672,1114,1379.6,13
Q4_Month_Retarget_215,Facebook,2025-08-16,US,mobile,retargeting,display,56268,453,778.73,6
Spring_True_Conversion_038,Facebook,2025-08-16,SE,desktop,app_installs,remarketing,26377,335,433.63,7
Q2_Sound_Traffic_231,TikTok,2025-08-16,JP,tablet,app_installs,remarketing,31592,233,270.99,4
Holiday_Space_Traffic_264,Twitter,2025-08-16,US,desktop,retargeting,video,28541,558,1050.85,10
Holiday_Option_Video_157,TikTok,2025-08-16,FR,mobile,conversions,shopping,25827,439,644.16,10
Spring_Yes_Conversion_139,Google,2025-08-16,US,desktop,video_views,shopping,77869,2197,4871.86,71
Winter_Team_Video_260,Google,2025-08-16,US,desktop,retargeting,shopping,28119,783,1635.66,19
Q1_Question_Video_150,Google,2025-08-16,DE,mobile,lead_generation,shopping,35559,580,742.73,18
Winter_High_Retarget_166,Facebook,2025-08-16,US,desktop,brand_awareness,social,21555,233,339.88,1
Q2_We_Video_291,Google,2025-08-16,CA,desktop,lead_generation,remarketing,35396,982,1748.09,33
Holiday_Not_Retarget_064,Google,2025-08-16,US,mobile,brand_awareness,shopping,19238,0,52.59,0
Winter_Determine_Lead_100,Google,2025-08-16,NL,mobile,brand_awareness,display,24168,155,210.59,1
Winter_Down_Conversion_296,Facebook,2025-08-16,ES,mobile,app_installs,display,27747,136,159.29,3
Q1_Decide_Retarget_027,Google,2025-08-16,US,mobile,app_installs,search,31616,0,151.5,0
Winter_Science_Brand_030,Google,2025-08-16,CA,mobile,video_views,shopping,29554,554,732.08,9
Spring_True_Conversion_038,LinkedIn,2025-08-16,SE,desktop,conversions,display,22476,0,88.44,0
Winter_Husband_Brand_091,Google,2025-08-16,US,mobile,brand_awareness,video,65043,685,1425.59,3
Q1_Decide_Retarget_027,LinkedIn,2025-08-16,US,mobile,conversions,video,18025,156,1742.76,7
Q2_Discover_Brand_021,TikTok,2025-08-16,GB,mobile,lead_generation,social,14095,154,171.59,2
BlackFriday_Car_Conversion_265,Google,2025-08-16,US,desktop,conversions,shopping,47827,1238,3857.03,69
Winter_Company_Brand_271,TikTok,2025-08-16,BR,desktop,traffic,display,10753,166,85.32,4
Q1_Brother_App_243,Google,2025-08-16,DE,mobile,traffic,video,36074,462,679.19,12
Holiday_Reality_Brand_145,Google,2025-08-16,US,mobile,app_installs,display,76149,504,1174.15,10
Spring_Human_Retarget_067,LinkedIn,2025-08-16,JP,desktop,video_views,video,5818,74,430.8,4
Q2_Nation_App_292,TikTok,2025-08-16,MX,mobile,video_views,shopping,12918,150,92.99,2
Winter_While_Traffic_219,Facebook,2025-08-16,US,tablet,video_views,display,23063,163,334.97,4
Q4_Shoulder_Retarget_112,Facebook,2025-08-16,US,mobile,app_installs,remarketing,6485,71,123.6,1
Summer_Your_App_255,Google,2025-08-16,ES,mobile,retargeting,shopping,10613,182,253.21,3
Q1_Question_Video_150,Facebook,2025-08-16,CA,desktop,lead_generation,social,29323,546,786.16,17
Winter_Onto_Retarget_121,Google,2025-08-16,US,mobile,traffic,shopping,45373,919,1690.44,16
Spring_Newspaper_Retarget_188,Google,2025-08-16,US,desktop,brand_awareness,video,0,0,0.0,0
BlackFriday_I_Conversion_185,Google,2025-08-16,FR,desktop,video_views,shopping,44752,1182,2098.46,40
Q2_Attack_Brand_297,Facebook,2025-08-16,US,mobile,retargeting,social,30366,313,470.5,5
Q3_Fall_App_046,Google,2025-08-16,IN,desktop,conversions,display,39877,444,433.33,14
Q4_Shoulder_Retarget_112,LinkedIn,2025-08-16,DE,desktop,traffic,display,26863,224,1045.73,9
Winter_Structure_Traffic_179,Facebook,2025-08-16,IN,mobile,video_views,search,31840,366,216.67,8
BlackFriday_Often_Conversion_270,Google,2025-08-16,BR,desktop,video_views,shopping,21167,536,566.17,21
Holiday_Inside_App_165,Facebook,2025-08-16,US,mobile,traffic,search,13959,202,413.9,2
Q4_Clearly_App_047,Twitter,2025-08-16,FR,mobile,lead_generation,remarketing,19253,92,135.35,1
BackToSchool_Almost_Lead_131,TikTok,2025-08-16,US,mobile,video_views,shopping,13968,142,253.03,1
Holiday_They_Video_095,TikTok,2025-08-16,AU,mobile,app_installs,social,35581,371,397.46,6
Winter_Sure_Lead_041,LinkedIn,2025-08-16,US,mobile,video_views,display,27146,109,945.68,4
Spring_Everyone_Retarget_159,TikTok,2025-08-16,DE,mobile,app_installs,video,32551,0,65.5,0
Q3_Agreement_Conversion_025,Google,2025-08-16,SE,mobile,traffic,search,41800,719,1270.95,17
Q3_Attorney_Traffic_136,Facebook,2025-08-16,BR,desktop,traffic,remarketing,13708,280,225.71,6
Q4_Site_Video_004,TikTok,2025-08-16,CA,tablet,lead_generation,search,35358,0,44.94,0
Holiday_Bar_App_256,Google,2025-08-16,DE,desktop,brand_awareness,search,68011,2424,3279.32,15
Q1_Someone_Brand_172,Google,2025-08-16,JP,mobile,brand_awareness,search,46721,889,1191.86,6
Q4_Shoulder_Retarget_112,Google,2025-08-16,US,mobile,retargeting,display,57188,370,783.82,11
Q4_Low_Retarget_151,Google,2025-08-16,US,mobile,video_views,video,0,0,0.0,0
Q3_Offer_App_014,Facebook,2025-08-16,ES,mobile,brand_awareness,shopping,22325,0,21.34,0
Q3_Blood_Lead_090,Google,2025-08-16,US,desktop,lead_generation,social,26274,458,1103.51,14
BlackFriday_Spring_Video_084,Facebook,2025-08-16,US,mobile,retargeting,social,42949,390,711.37,8
Q3_Pm_Video_058,TikTok,2025-08-16,CA,mobile,video_views,remarketing,17813,161,175.84,2
BlackFriday_Car_Conversion_265,Google,2025-08-16,US,mobile,app_installs,video,14042,213,463.17,6
Holiday_Show_Brand_062,LinkedIn,2025-08-16,FR,mobile,video_views,social,2400,18,121.38,0
BackToSchool_Almost_Lead_131,Facebook,2025-08-16,US,mobile,brand_awareness,social,53626,421,698.33,2
Summer_Notice_Retarget_279,Google,2025-08-16,FR,desktop,retargeting,remarketing,27373,504,728.62,10
BlackFriday_Color_Conversion_232,Google,2025-08-16,AU,mobile,traffic,display,11604,56,83.93,1
Q1_Four_Retarget_133,Facebook,2025-08-16,BR,mobile,brand_awareness,remarketing,30284,357,190.49,1
Q4_After_Brand_242,Facebook,2025-08-16,JP,desktop,video_views,video,20367,340,463.18,7
BlackFriday_Hour_Retarget_289,Facebook,2025-08-16,IT,tablet,app_installs,display,13059,118,113.42,1
Q1_Sign_App_258,Facebook,2025-08-16,CA,desktop,app_installs,display,36916,0,43.44,0
Holiday_Election_Lead_113,Google,2025-08-16,CA,desktop,retargeting,social,9152,108,162.75,2
BlackFriday_Size_Retarget_156,Google,2025-08-16,US,mobile,conversions,social,9089,78,199.88,2
Summer_Hospital_App_098,Facebook,2025-08-16,FR,mobile,retargeting,search,28418,392,501.64,7
Q4_Perform_Video_035,Google,2025-08-16,FR,mobile,conversions,social,13071,140,325.79,3
Winter_Onto_Retarget_121,Google,2025-08-16,SE,mobile,brand_awareness,shopping,0,0,0.0,0
Holiday_Game_Brand_240,Google,2025-08-16,BR,desktop,traffic,remarketing,12342,0,22.6,0
BackToSchool_Pick_Conversion_182,Google,2025-08-16,ES,mobile,video_views,display,52269,371,639.97,9
Q3_Pm_Video_058,Facebook,2025-08-16,CA,desktop,brand_awareness,display,13089,104,85.66,0
Q1_Themselves_Video_071,Twitter,2025-08-16,US,mobile,brand_awareness,remarketing,17062,137,251.02,0
Holiday_Face_Traffic_005,LinkedIn,2025-08-16,CA,desktop,traffic,shopping,29602,257,1319.32,12
Spring_Put_Brand_203,Google,2025-08-16,US,desktop,video_views,social,30398,435,1063.86,10
BlackFriday_Collection_App_178,Google,2025-08-16,DE,mobile,video_views,remarketing,48397,879,1241.49,14
Spring_Claim_Traffic_176,Google,2025-08-16,US,desktop,app_installs,shopping,74869,1439,3397.23,33
Holiday_Born_Retarget_220,LinkedIn,2025-08-16,MX,desktop,video_views,video,12311,209,647.21,6
Q4_Everything_Retarget_059,Facebook,2025-08-16,IN,mobile,traffic,social,32908,337,210.3,5
Q4_Show_Retarget_281,Google,2025-08-16,GB,mobile,video_views,display,54582,279,366.32,6
Q4_Perform_Video_035,Facebook,2025-08-16,US,mobile,video_views,search,32185,0,64.16,0
Summer_Religious_Video_101,TikTok,2025-08-16,US,mobile,brand_awareness,remarketing,67237,392,431.39,1
Q3_Collection_Traffic_042,Google,2025-08-16,US,mobile,traffic,search,67887,0,261.65,0
Q1_Knowledge_Conversion_017,Google,2025-08-16,US,mobile,conversions,remarketing,33735,445,1240.37,12
BlackFriday_Bed_App_257,TikTok,2025-08-16,GB,mobile,brand_awareness,video,5864,0,10.49,0
Winter_Your_Video_269,Google,2025-08-16,AU,mobile,traffic,remarketing,44033,790,1166.05,23
Summer_Start_Retarget_234,Google,2025-08-16,CA,mobile,retargeting,video,43193,635,1110.32,11
Q4_Perform_Video_035,Google,2025-08-16,US,desktop,lead_generation,social,0,0,0.0,0
Q2_Require_Traffic_011,Facebook,2025-08-16,FR,mobile,app_installs,social,18342,197,210.03,3
Holiday_Early_App_022,Google,2025-08-16,DE,desktop,video_views,remarketing,31550,627,800.1,13
Q3_Skin_Lead_160,Google,2025-08-16,AU,mobile,conversions,video,16865,0,40.38,0
Q4_Individual_Lead_147,Google,2025-08-16,FR,mobile,video_views,search,39741,845,1373.36,14
Q1_Four_Retarget_133,Facebook,2025-08-16,AU,desktop,traffic,remarketing,35034,738,818.72,15
Q2_High_Lead_076,LinkedIn,2025-08-16,US,desktop,app_installs,display,2578,16,138.03,0
Winter_Training_Brand_075,Twitter,2025-08-16,BR,desktop,retargeting,search,8465,103,101.38,2
Q2_Receive_Video_267,Facebook,2025-08-16,ES,desktop,video_views,video,16568,349,341.5,6
Q4_Decide_Retarget_228,LinkedIn,2025-08-16,JP,desktop,retargeting,display,27659,257,1597.51,12
Q1_Source_Lead_049,Google,2025-08-16,US,mobile,retargeting,remarketing,12090,168,327.09,3
Q3_Dark_Video_078,Google,2025-08-16,MX,mobile,app_installs,display,25721,137,138.04,2
BlackFriday_Garden_Video_124,TikTok,2025-08-16,IT,mobile,app_installs,video,38418,492,476.04,8
Q1_Special_Conversion_126,Google,2025-08-16,FR,mobile,video_views,search,26229,665,876.88,21
Q3_On_Retarget_190,Google,2025-08-16,US,mobile,video_views,social,33553,293,691.67,9
Q2_Grow_Traffic_045,Google,2025-08-16,GB,desktop,traffic,shopping,57111,1154,1702.24,25
Q4_Low_Retarget_151,Google,2025-08-16,IN,desktop,video_views,social,11571,192,196.37,7
BackToSchool_His_Retarget_096,Google,2025-08-16,US,desktop,brand_awareness,remarketing,78253,1504,2528.57,14
Holiday_Show_Brand_062,LinkedIn,2025-08-16,NL,mobile,video_views,social,16710,102,637.33,2
BlackFriday_Our_Traffic_140,Google,2025-08-16,US,mobile,app_installs,remarketing,31612,539,1382.25,9
Q2_Rate_App_029,Google,2025-08-16,FR,mobile,video_views,search,50351,1246,1818.84,36
Winter_Why_Traffic_237,Google,2025-08-16,IN,desktop,conversions,remarketing,14572,273,265.06,12
Spring_Table_Lead_037,LinkedIn,2025-08-16,US,desktop,conversions,remarketing,18561,237,2979.33,17
Q3_Collection_Traffic_042,Google,2025-08-16,FR,mobile,conversions,shopping,9605,109,220.15,3
BackToSchool_Education_Retarget_250,Google,2025-08-16,BR,mobile,app_installs,search,27610,410,336.42,7
Winter_Down_Conversion_296,Google,2025-08-16,JP,mobile,conversions,video,11828,0,28.59,0
BlackFriday_Common_App_114,LinkedIn,2025-08-16,US,mobile,video_views,display,16702,69,507.96,2
BlackFriday_Hour_Retarget_289,TikTok,2025-08-16,IT,mobile,app_installs,display,21344,142,143.54,1
Summer_Unit_App_246,Google,2025-08-16,US,mobile,traffic,social,18898,130,305.06,2
Q3_Collection_Traffic_042,Google,2025-08-16,MX,mobile,app_installs,search,7144,0,14.35,0
Summer_Surface_App_248,Facebook,2025-08-16,US,mobile,brand_awareness,social,37912,298,438.72,2
Winter_Bar_Conversion_068,LinkedIn,2025-08-16,BR,desktop,conversions,social,5293,57,279.02,4
Summer_Building_Conversion_196,Google,2025-08-16,SE,desktop,lead_generation,display,15510,147,204.12,4
BlackFriday_Our_Traffic_140,Facebook,2025-08-16,CA,mobile,conversions,video,22598,373,507.4,13
Q1_List_Retarget_034,Google,2025-08-16,BR,mobile,app_installs,remarketing,41673,0,59.75,0
BlackFriday_Fall_Conversion_092,Google,2025-08-16,CA,mobile,app_installs,search,22513,0,57.6,0
Winter_Base_Retarget_086,Facebook,2025-08-16,FR,desktop,conversions,search,8609,154,206.41,5
Holiday_Show_Brand_062,Facebook,2025-08-16,FR,mobile,app_installs,video,42918,776,958.82,10
BackToSchool_Begin_Lead_015,LinkedIn,2025-08-16,CA,desktop,traffic,social,27838,320,1938.05,9
Holiday_Early_App_022,Google,2025-08-16,GB,desktop,brand_awareness,search,41702,1029,1089.4,12
Summer_Purpose_Video_225,TikTok,2025-08-16,CA,desktop,video_views,search,21971,368,430.73,8
Summer_Pattern_Retarget_161,Google,2025-08-16,BR,mobile,lead_generation,video,18377,156,164.04,3
Q4_Save_Traffic_043,TikTok,2025-08-16,US,mobile,app_installs,remarketing,7896,62,83.07,1
Q4_Perform_Video_035,Google,2025-08-16,US,mobile,video_views,shopping,59262,828,1795.61,25
BlackFriday_Woman_Traffic_244,Facebook,2025-08-16,IT,mobile,brand_awareness,shopping,9738,158,137.91,1
Q4_Individual_Lead_147,Google,2025-08-16,FR,desktop,retargeting,remarketing,55797,1010,1753.23,20
Q2_Activity_Traffic_193,LinkedIn,2025-08-16,US,mobile,conversions,shopping,7661,29,264.32,1
BlackFriday_I_Conversion_185,Google,2025-08-16,MX,mobile,app_installs,shopping,8818,131,119.41,4
Spring_Purpose_Retarget_001,Facebook,2025-08-16,BR,mobile,video_views,shopping,20253,291,204.08,4
Q3_Enter_Brand_189,Google,2025-08-16,US,mobile,app_installs,search,9623,246,521.86,3
Q1_Past_Conversion_164,Google,2025-08-16,US,mobile,video_views,video,24611,352,793.87,9
Q1_List_Retarget_034,Facebook,2025-08-16,US,mobile,app_installs,remarketing,12954,172,297.99,2
BlackFriday_Woman_Traffic_244,Google,2025-08-16,US,desktop,video_views,search,63811,1722,4135.93,43
BackToSchool_Development_Retarget_277,Google,2025-08-16,IN,mobile,video_views,shopping,22147,283,293.56,4
Winter_Inside_Conversion_286,Google,2025-08-16,DE,mobile,traffic,search,0,0,0.0,0
BackToSchool_Election_Brand_006,Facebook,2025-08-16,BR,mobile,retargeting,video,28478,531,378.68,13
Q3_On_Retarget_190,Google,2025-08-16,BR,mobile,conversions,display,28946,152,171.93,4
Spring_Everyone_Retarget_159,LinkedIn,2025-08-16,IT,mobile,brand_awareness,search,40808,228,1202.69,1
